fecha_id,fecha,year,month,day,quarter,weekday,is_holiday
634,2010-09-26,2010,9,26,3,1,False
635,2010-09-27,2010,9,27,3,2,False
636,2010-09-28,2010,9,28,3,3,False
637,2010-09-29,2010,9,29,3,4,False
638,2010-09-30,2010,9,30,3,5,False
639,2010-10-01,2010,10,1,4,6,False
640,2010-10-02,2010,10,2,4,7,False
641,2010-10-03,2010,10,3,4,1,False
642,2010-10-04,2010,10,4,4,2,False
643,2010-10-05,2010,10,5,4,3,False
644,2010-10-06,2010,10,6,4,4,False
645,2010-10-07,2010,10,7,4,5,False
646,2010-10-08,2010,10,8,4,6,False
647,2010-10-09,2010,10,9,4,7,False
648,2010-10-10,2010,10,10,4,1,False
649,2010-10-11,2010,10,11,4,2,False
650,2010-10-12,2010,10,12,4,3,False
651,2010-10-13,2010,10,13,4,4,False
652,2010-10-14,2010,10,14,4,5,False
653,2010-10-15,2010,10,15,4,6,False
654,2010-10-16,2010,10,16,4,7,False
655,2010-10-17,2010,10,17,4,1,False
656,2010-10-18,2010,10,18,4,2,False
657,2010-10-19,2010,10,19,4,3,False
658,2010-10-20,2010,10,20,4,4,False
659,2010-10-21,2010,10,21,4,5,False
660,2010-10-22,2010,10,22,4,6,False
661,2010-10-23,2010,10,23,4,7,False
662,2010-10-24,2010,10,24,4,1,False
663,2010-10-25,2010,10,25,4,2,False
664,2010-10-26,2010,10,26,4,3,False
665,2010-10-27,2010,10,27,4,4,False
666,2010-10-28,2010,10,28,4,5,False
667,2010-10-29,2010,10,29,4,6,False
668,2010-10-30,2010,10,30,4,7,False
669,2010-10-31,2010,10,31,4,1,False
670,2010-11-01,2010,11,1,4,2,False
671,2010-11-02,2010,11,2,4,3,False
672,2010-11-03,2010,11,3,4,4,False
673,2010-11-04,2010,11,4,4,5,False
674,2010-11-05,2010,11,5,4,6,False
675,2010-11-06,2010,11,6,4,7,False
676,2010-11-07,2010,11,7,4,1,False
677,2010-11-08,2010,11,8,4,2,False
678,2010-11-09,2010,11,9,4,3,False
679,2010-11-10,2010,11,10,4,4,False
680,2010-11-11,2010,11,11,4,5,False
681,2010-11-12,2010,11,12,4,6,False
682,2010-11-13,2010,11,13,4,7,False
683,2010-11-14,2010,11,14,4,1,False
684,2010-11-15,2010,11,15,4,2,False
685,2010-11-16,2010,11,16,4,3,False
686,2010-11-17,2010,11,17,4,4,False
687,2010-11-18,2010,11,18,4,5,False
688,2010-11-19,2010,11,19,4,6,False
689,2010-11-20,2010,11,20,4,7,False
690,2010-11-21,2010,11,21,4,1,False
691,2010-11-22,2010,11,22,4,2,False
692,2010-11-23,2010,11,23,4,3,False
693,2010-11-24,2010,11,24,4,4,False
694,2010-11-25,2010,11,25,4,5,False
695,2010-11-26,2010,11,26,4,6,False
696,2010-11-27,2010,11,27,4,7,False
697,2010-11-28,2010,11,28,4,1,False
698,2010-11-29,2010,11,29,4,2,False
699,2010-11-30,2010,11,30,4,3,False
700,2010-12-01,2010,12,1,4,4,False
701,2010-12-02,2010,12,2,4,5,False
702,2010-12-03,2010,12,3,4,6,False
703,2010-12-04,2010,12,4,4,7,False
704,2010-12-05,2010,12,5,4,1,False
705,2010-12-06,2010,12,6,4,2,False
706,2010-12-07,2010,12,7,4,3,False
707,2010-12-08,2010,12,8,4,4,False
708,2010-12-09,2010,12,9,4,5,False
709,2010-12-10,2010,12,10,4,6,False
710,2010-12-11,2010,12,11,4,7,False
711,2010-12-12,2010,12,12,4,1,False
712,2010-12-13,2010,12,13,4,2,False
713,2010-12-14,2010,12,14,4,3,False
714,2010-12-15,2010,12,15,4,4,False
715,2010-12-16,2010,12,16,4,5,False
716,2010-12-17,2010,12,17,4,6,False
717,2010-12-18,2010,12,18,4,7,False
718,2010-12-19,2010,12,19,4,1,False
719,2010-12-20,2010,12,20,4,2,False
720,2010-12-21,2010,12,21,4,3,False
721,2010-12-22,2010,12,22,4,4,False
722,2010-12-23,2010,12,23,4,5,False
723,2010-12-24,2010,12,24,4,6,False
724,2010-12-25,2010,12,25,4,7,False
725,2010-12-26,2010,12,26,4,1,False
726,2010-12-27,2010,12,27,4,2,False
727,2010-12-28,2010,12,28,4,3,False
728,2010-12-29,2010,12,29,4,4,False
729,2010-12-30,2010,12,30,4,5,False
730,2010-12-31,2010,12,31,4,6,False
731,2011-01-01,2011,1,1,1,7,False
732,2011-01-02,2011,1,2,1,1,False
733,2011-01-03,2011,1,3,1,2,False
734,2011-01-04,2011,1,4,1,3,False
735,2011-01-05,2011,1,5,1,4,False
736,2011-01-06,2011,1,6,1,5,False
737,2011-01-07,2011,1,7,1,6,False
738,2011-01-08,2011,1,8,1,7,False
739,2011-01-09,2011,1,9,1,1,False
740,2011-01-10,2011,1,10,1,2,False
741,2011-01-11,2011,1,11,1,3,False
742,2011-01-12,2011,1,12,1,4,False
743,2011-01-13,2011,1,13,1,5,False
744,2011-01-14,2011,1,14,1,6,False
745,2011-01-15,2011,1,15,1,7,False
746,2011-01-16,2011,1,16,1,1,False
747,2011-01-17,2011,1,17,1,2,False
748,2011-01-18,2011,1,18,1,3,False
749,2011-01-19,2011,1,19,1,4,False
750,2011-01-20,2011,1,20,1,5,False
751,2011-01-21,2011,1,21,1,6,False
752,2011-01-22,2011,1,22,1,7,False
753,2011-01-23,2011,1,23,1,1,False
754,2011-01-24,2011,1,24,1,2,False
755,2011-01-25,2011,1,25,1,3,False
756,2011-01-26,2011,1,26,1,4,False
757,2011-01-27,2011,1,27,1,5,False
758,2011-01-28,2011,1,28,1,6,False
759,2011-01-29,2011,1,29,1,7,False
760,2011-01-30,2011,1,30,1,1,False
761,2011-01-31,2011,1,31,1,2,False
762,2011-02-01,2011,2,1,1,3,False
763,2011-02-02,2011,2,2,1,4,False
764,2011-02-03,2011,2,3,1,5,False
765,2011-02-04,2011,2,4,1,6,False
766,2011-02-05,2011,2,5,1,7,False
767,2011-02-06,2011,2,6,1,1,False
768,2011-02-07,2011,2,7,1,2,False
769,2011-02-08,2011,2,8,1,3,False
770,2011-02-09,2011,2,9,1,4,False
771,2011-02-10,2011,2,10,1,5,False
772,2011-02-11,2011,2,11,1,6,False
773,2011-02-12,2011,2,12,1,7,False
774,2011-02-13,2011,2,13,1,1,False
775,2011-02-14,2011,2,14,1,2,False
776,2011-02-15,2011,2,15,1,3,False
777,2011-02-16,2011,2,16,1,4,False
778,2011-02-17,2011,2,17,1,5,False
779,2011-02-18,2011,2,18,1,6,False
780,2011-02-19,2011,2,19,1,7,False
781,2011-02-20,2011,2,20,1,1,False
782,2011-02-21,2011,2,21,1,2,False
783,2011-02-22,2011,2,22,1,3,False
784,2011-02-23,2011,2,23,1,4,False
785,2011-02-24,2011,2,24,1,5,False
786,2011-02-25,2011,2,25,1,6,False
787,2011-02-26,2011,2,26,1,7,False
788,2011-02-27,2011,2,27,1,1,False
789,2011-02-28,2011,2,28,1,2,False
790,2011-03-01,2011,3,1,1,3,False
791,2011-03-02,2011,3,2,1,4,False
792,2011-03-03,2011,3,3,1,5,False
793,2011-03-04,2011,3,4,1,6,False
794,2011-03-05,2011,3,5,1,7,False
795,2011-03-06,2011,3,6,1,1,False
796,2011-03-07,2011,3,7,1,2,False
797,2011-03-08,2011,3,8,1,3,False
798,2011-03-09,2011,3,9,1,4,False
799,2011-03-10,2011,3,10,1,5,False
800,2011-03-11,2011,3,11,1,6,False
801,2011-03-12,2011,3,12,1,7,False
802,2011-03-13,2011,3,13,1,1,False
803,2011-03-14,2011,3,14,1,2,False
804,2011-03-15,2011,3,15,1,3,False
805,2011-03-16,2011,3,16,1,4,False
806,2011-03-17,2011,3,17,1,5,False
807,2011-03-18,2011,3,18,1,6,False
808,2011-03-19,2011,3,19,1,7,False
809,2011-03-20,2011,3,20,1,1,False
810,2011-03-21,2011,3,21,1,2,False
811,2011-03-22,2011,3,22,1,3,False
812,2011-03-23,2011,3,23,1,4,False
813,2011-03-24,2011,3,24,1,5,False
814,2011-03-25,2011,3,25,1,6,False
815,2011-03-26,2011,3,26,1,7,False
816,2011-03-27,2011,3,27,1,1,False
817,2011-03-28,2011,3,28,1,2,False
818,2011-03-29,2011,3,29,1,3,False
819,2011-03-30,2011,3,30,1,4,False
820,2011-03-31,2011,3,31,1,5,False
821,2011-04-01,2011,4,1,2,6,False
822,2011-04-02,2011,4,2,2,7,False
823,2011-04-03,2011,4,3,2,1,False
824,2011-04-04,2011,4,4,2,2,False
825,2011-04-05,2011,4,5,2,3,False
826,2011-04-06,2011,4,6,2,4,False
827,2011-04-07,2011,4,7,2,5,False
828,2011-04-08,2011,4,8,2,6,False
829,2011-04-09,2011,4,9,2,7,False
830,2011-04-10,2011,4,10,2,1,False
831,2011-04-11,2011,4,11,2,2,False
832,2011-04-12,2011,4,12,2,3,False
833,2011-04-13,2011,4,13,2,4,False
834,2011-04-14,2011,4,14,2,5,False
835,2011-04-15,2011,4,15,2,6,False
836,2011-04-16,2011,4,16,2,7,False
837,2011-04-17,2011,4,17,2,1,False
838,2011-04-18,2011,4,18,2,2,False
839,2011-04-19,2011,4,19,2,3,False
840,2011-04-20,2011,4,20,2,4,False
841,2011-04-21,2011,4,21,2,5,False
842,2011-04-22,2011,4,22,2,6,False
843,2011-04-23,2011,4,23,2,7,False
844,2011-04-24,2011,4,24,2,1,False
845,2011-04-25,2011,4,25,2,2,False
846,2011-04-26,2011,4,26,2,3,False
847,2011-04-27,2011,4,27,2,4,False
848,2011-04-28,2011,4,28,2,5,False
849,2011-04-29,2011,4,29,2,6,False
850,2011-04-30,2011,4,30,2,7,False
851,2011-05-01,2011,5,1,2,1,False
852,2011-05-02,2011,5,2,2,2,False
853,2011-05-03,2011,5,3,2,3,False
854,2011-05-04,2011,5,4,2,4,False
855,2011-05-05,2011,5,5,2,5,False
856,2011-05-06,2011,5,6,2,6,False
857,2011-05-07,2011,5,7,2,7,False
858,2011-05-08,2011,5,8,2,1,False
859,2011-05-09,2011,5,9,2,2,False
860,2011-05-10,2011,5,10,2,3,False
861,2011-05-11,2011,5,11,2,4,False
862,2011-05-12,2011,5,12,2,5,False
863,2011-05-13,2011,5,13,2,6,False
864,2011-05-14,2011,5,14,2,7,False
865,2011-05-15,2011,5,15,2,1,False
866,2011-05-16,2011,5,16,2,2,False
867,2011-05-17,2011,5,17,2,3,False
868,2011-05-18,2011,5,18,2,4,False
869,2011-05-19,2011,5,19,2,5,False
870,2011-05-20,2011,5,20,2,6,False
871,2011-05-21,2011,5,21,2,7,False
872,2011-05-22,2011,5,22,2,1,False
873,2011-05-23,2011,5,23,2,2,False
874,2011-05-24,2011,5,24,2,3,False
875,2011-05-25,2011,5,25,2,4,False
876,2011-05-26,2011,5,26,2,5,False
877,2011-05-27,2011,5,27,2,6,False
878,2011-05-28,2011,5,28,2,7,False
879,2011-05-29,2011,5,29,2,1,False
880,2011-05-30,2011,5,30,2,2,False
881,2011-05-31,2011,5,31,2,3,False
882,2011-06-01,2011,6,1,2,4,False
883,2011-06-02,2011,6,2,2,5,False
884,2011-06-03,2011,6,3,2,6,False
885,2011-06-04,2011,6,4,2,7,False
886,2011-06-05,2011,6,5,2,1,False
887,2011-06-06,2011,6,6,2,2,False
888,2011-06-07,2011,6,7,2,3,False
889,2011-06-08,2011,6,8,2,4,False
890,2011-06-09,2011,6,9,2,5,False
891,2011-06-10,2011,6,10,2,6,False
892,2011-06-11,2011,6,11,2,7,False
893,2011-06-12,2011,6,12,2,1,False
894,2011-06-13,2011,6,13,2,2,False
895,2011-06-14,2011,6,14,2,3,False
896,2011-06-15,2011,6,15,2,4,False
897,2011-06-16,2011,6,16,2,5,False
898,2011-06-17,2011,6,17,2,6,False
899,2011-06-18,2011,6,18,2,7,False
900,2011-06-19,2011,6,19,2,1,False
901,2011-06-20,2011,6,20,2,2,False
902,2011-06-21,2011,6,21,2,3,False
903,2011-06-22,2011,6,22,2,4,False
904,2011-06-23,2011,6,23,2,5,False
905,2011-06-24,2011,6,24,2,6,False
906,2011-06-25,2011,6,25,2,7,False
907,2011-06-26,2011,6,26,2,1,False
908,2011-06-27,2011,6,27,2,2,False
909,2011-06-28,2011,6,28,2,3,False
910,2011-06-29,2011,6,29,2,4,False
911,2011-06-30,2011,6,30,2,5,False
912,2011-07-01,2011,7,1,3,6,False
913,2011-07-02,2011,7,2,3,7,False
914,2011-07-03,2011,7,3,3,1,False
915,2011-07-04,2011,7,4,3,2,False
916,2011-07-05,2011,7,5,3,3,False
917,2011-07-06,2011,7,6,3,4,False
918,2011-07-07,2011,7,7,3,5,False
919,2011-07-08,2011,7,8,3,6,False
920,2011-07-09,2011,7,9,3,7,False
921,2011-07-10,2011,7,10,3,1,False
922,2011-07-11,2011,7,11,3,2,False
923,2011-07-12,2011,7,12,3,3,False
924,2011-07-13,2011,7,13,3,4,False
925,2011-07-14,2011,7,14,3,5,False
926,2011-07-15,2011,7,15,3,6,False
927,2011-07-16,2011,7,16,3,7,False
928,2011-07-17,2011,7,17,3,1,False
929,2011-07-18,2011,7,18,3,2,False
930,2011-07-19,2011,7,19,3,3,False
931,2011-07-20,2011,7,20,3,4,False
932,2011-07-21,2011,7,21,3,5,False
933,2011-07-22,2011,7,22,3,6,False
934,2011-07-23,2011,7,23,3,7,False
935,2011-07-24,2011,7,24,3,1,False
936,2011-07-25,2011,7,25,3,2,False
937,2011-07-26,2011,7,26,3,3,False
938,2011-07-27,2011,7,27,3,4,False
939,2011-07-28,2011,7,28,3,5,False
940,2011-07-29,2011,7,29,3,6,False
941,2011-07-30,2011,7,30,3,7,False
942,2011-07-31,2011,7,31,3,1,False
943,2011-08-01,2011,8,1,3,2,False
944,2011-08-02,2011,8,2,3,3,False
945,2011-08-03,2011,8,3,3,4,False
946,2011-08-04,2011,8,4,3,5,False
947,2011-08-05,2011,8,5,3,6,False
948,2011-08-06,2011,8,6,3,7,False
949,2011-08-07,2011,8,7,3,1,False
950,2011-08-08,2011,8,8,3,2,False
951,2011-08-09,2011,8,9,3,3,False
952,2011-08-10,2011,8,10,3,4,False
953,2011-08-11,2011,8,11,3,5,False
954,2011-08-12,2011,8,12,3,6,False
955,2011-08-13,2011,8,13,3,7,False
956,2011-08-14,2011,8,14,3,1,False
957,2011-08-15,2011,8,15,3,2,False
958,2011-08-16,2011,8,16,3,3,False
959,2011-08-17,2011,8,17,3,4,False
960,2011-08-18,2011,8,18,3,5,False
961,2011-08-19,2011,8,19,3,6,False
962,2011-08-20,2011,8,20,3,7,False
963,2011-08-21,2011,8,21,3,1,False
964,2011-08-22,2011,8,22,3,2,False
965,2011-08-23,2011,8,23,3,3,False
966,2011-08-24,2011,8,24,3,4,False
967,2011-08-25,2011,8,25,3,5,False
968,2011-08-26,2011,8,26,3,6,False
969,2011-08-27,2011,8,27,3,7,False
970,2011-08-28,2011,8,28,3,1,False
971,2011-08-29,2011,8,29,3,2,False
972,2011-08-30,2011,8,30,3,3,False
973,2011-08-31,2011,8,31,3,4,False
974,2011-09-01,2011,9,1,3,5,False
975,2011-09-02,2011,9,2,3,6,False
976,2011-09-03,2011,9,3,3,7,False
977,2011-09-04,2011,9,4,3,1,False
978,2011-09-05,2011,9,5,3,2,False
979,2011-09-06,2011,9,6,3,3,False
980,2011-09-07,2011,9,7,3,4,False
981,2011-09-08,2011,9,8,3,5,False
982,2011-09-09,2011,9,9,3,6,False
983,2011-09-10,2011,9,10,3,7,False
984,2011-09-11,2011,9,11,3,1,False
985,2011-09-12,2011,9,12,3,2,False
986,2011-09-13,2011,9,13,3,3,False
987,2011-09-14,2011,9,14,3,4,False
988,2011-09-15,2011,9,15,3,5,False
989,2011-09-16,2011,9,16,3,6,False
990,2011-09-17,2011,9,17,3,7,False
991,2011-09-18,2011,9,18,3,1,False
992,2011-09-19,2011,9,19,3,2,False
993,2011-09-20,2011,9,20,3,3,False
994,2011-09-21,2011,9,21,3,4,False
995,2011-09-22,2011,9,22,3,5,False
996,2011-09-23,2011,9,23,3,6,False
997,2011-09-24,2011,9,24,3,7,False
998,2011-09-25,2011,9,25,3,1,False
999,2011-09-26,2011,9,26,3,2,False
1000,2011-09-27,2011,9,27,3,3,False
1001,2011-09-28,2011,9,28,3,4,False
1002,2011-09-29,2011,9,29,3,5,False
1003,2011-09-30,2011,9,30,3,6,False
1004,2011-10-01,2011,10,1,4,7,False
1005,2011-10-02,2011,10,2,4,1,False
1006,2011-10-03,2011,10,3,4,2,False
1007,2011-10-04,2011,10,4,4,3,False
1008,2011-10-05,2011,10,5,4,4,False
1009,2011-10-06,2011,10,6,4,5,False
1010,2011-10-07,2011,10,7,4,6,False
1011,2011-10-08,2011,10,8,4,7,False
1012,2011-10-09,2011,10,9,4,1,False
1013,2011-10-10,2011,10,10,4,2,False
1014,2011-10-11,2011,10,11,4,3,False
1015,2011-10-12,2011,10,12,4,4,False
1016,2011-10-13,2011,10,13,4,5,False
1017,2011-10-14,2011,10,14,4,6,False
1018,2011-10-15,2011,10,15,4,7,False
1019,2011-10-16,2011,10,16,4,1,False
1020,2011-10-17,2011,10,17,4,2,False
1021,2011-10-18,2011,10,18,4,3,False
1022,2011-10-19,2011,10,19,4,4,False
1023,2011-10-20,2011,10,20,4,5,False
1024,2011-10-21,2011,10,21,4,6,False
1025,2011-10-22,2011,10,22,4,7,False
1026,2011-10-23,2011,10,23,4,1,False
1027,2011-10-24,2011,10,24,4,2,False
1028,2011-10-25,2011,10,25,4,3,False
1029,2011-10-26,2011,10,26,4,4,False
1030,2011-10-27,2011,10,27,4,5,False
1031,2011-10-28,2011,10,28,4,6,False
1032,2011-10-29,2011,10,29,4,7,False
1033,2011-10-30,2011,10,30,4,1,False
1034,2011-10-31,2011,10,31,4,2,False
1035,2011-11-01,2011,11,1,4,3,False
1036,2011-11-02,2011,11,2,4,4,False
1037,2011-11-03,2011,11,3,4,5,False
1038,2011-11-04,2011,11,4,4,6,False
1039,2011-11-05,2011,11,5,4,7,False
1040,2011-11-06,2011,11,6,4,1,False
1041,2011-11-07,2011,11,7,4,2,False
1042,2011-11-08,2011,11,8,4,3,False
1043,2011-11-09,2011,11,9,4,4,False
1044,2011-11-10,2011,11,10,4,5,False
1045,2011-11-11,2011,11,11,4,6,False
1046,2011-11-12,2011,11,12,4,7,False
1047,2011-11-13,2011,11,13,4,1,False
1048,2011-11-14,2011,11,14,4,2,False
1049,2011-11-15,2011,11,15,4,3,False
1050,2011-11-16,2011,11,16,4,4,False
1051,2011-11-17,2011,11,17,4,5,False
1052,2011-11-18,2011,11,18,4,6,False
1053,2011-11-19,2011,11,19,4,7,False
1054,2011-11-20,2011,11,20,4,1,False
1055,2011-11-21,2011,11,21,4,2,False
1056,2011-11-22,2011,11,22,4,3,False
1057,2011-11-23,2011,11,23,4,4,False
1058,2011-11-24,2011,11,24,4,5,False
1059,2011-11-25,2011,11,25,4,6,False
1060,2011-11-26,2011,11,26,4,7,False
1061,2011-11-27,2011,11,27,4,1,False
1062,2011-11-28,2011,11,28,4,2,False
1063,2011-11-29,2011,11,29,4,3,False
1064,2011-11-30,2011,11,30,4,4,False
1065,2011-12-01,2011,12,1,4,5,False
1066,2011-12-02,2011,12,2,4,6,False
1067,2011-12-03,2011,12,3,4,7,False
1068,2011-12-04,2011,12,4,4,1,False
1069,2011-12-05,2011,12,5,4,2,False
1070,2011-12-06,2011,12,6,4,3,False
1071,2011-12-07,2011,12,7,4,4,False
1072,2011-12-08,2011,12,8,4,5,False
1073,2011-12-09,2011,12,9,4,6,False
1074,2011-12-10,2011,12,10,4,7,False
1075,2011-12-11,2011,12,11,4,1,False
1076,2011-12-12,2011,12,12,4,2,False
1077,2011-12-13,2011,12,13,4,3,False
1078,2011-12-14,2011,12,14,4,4,False
1079,2011-12-15,2011,12,15,4,5,False
1080,2011-12-16,2011,12,16,4,6,False
1081,2011-12-17,2011,12,17,4,7,False
1082,2011-12-18,2011,12,18,4,1,False
1083,2011-12-19,2011,12,19,4,2,False
1084,2011-12-20,2011,12,20,4,3,False
1085,2011-12-21,2011,12,21,4,4,False
1086,2011-12-22,2011,12,22,4,5,False
1087,2011-12-23,2011,12,23,4,6,False
1088,2011-12-24,2011,12,24,4,7,False
1089,2011-12-25,2011,12,25,4,1,False
1090,2011-12-26,2011,12,26,4,2,False
1091,2011-12-27,2011,12,27,4,3,False
1092,2011-12-28,2011,12,28,4,4,False
1093,2011-12-29,2011,12,29,4,5,False
1094,2011-12-30,2011,12,30,4,6,False
1095,2011-12-31,2011,12,31,4,7,False
1096,2012-01-01,2012,1,1,1,1,False
1097,2012-01-02,2012,1,2,1,2,False
1098,2012-01-03,2012,1,3,1,3,False
1099,2012-01-04,2012,1,4,1,4,False
1100,2012-01-05,2012,1,5,1,5,False
1101,2012-01-06,2012,1,6,1,6,False
1102,2012-01-07,2012,1,7,1,7,False
1103,2012-01-08,2012,1,8,1,1,False
1104,2012-01-09,2012,1,9,1,2,False
1105,2012-01-10,2012,1,10,1,3,False
1106,2012-01-11,2012,1,11,1,4,False
1107,2012-01-12,2012,1,12,1,5,False
1108,2012-01-13,2012,1,13,1,6,False
1109,2012-01-14,2012,1,14,1,7,False
1110,2012-01-15,2012,1,15,1,1,False
1111,2012-01-16,2012,1,16,1,2,False
1112,2012-01-17,2012,1,17,1,3,False
1113,2012-01-18,2012,1,18,1,4,False
1114,2012-01-19,2012,1,19,1,5,False
1115,2012-01-20,2012,1,20,1,6,False
1116,2012-01-21,2012,1,21,1,7,False
1117,2012-01-22,2012,1,22,1,1,False
1118,2012-01-23,2012,1,23,1,2,False
1119,2012-01-24,2012,1,24,1,3,False
1120,2012-01-25,2012,1,25,1,4,False
1121,2012-01-26,2012,1,26,1,5,False
1122,2012-01-27,2012,1,27,1,6,False
1123,2012-01-28,2012,1,28,1,7,False
1124,2012-01-29,2012,1,29,1,1,False
1125,2012-01-30,2012,1,30,1,2,False
1126,2012-01-31,2012,1,31,1,3,False
1127,2012-02-01,2012,2,1,1,4,False
1128,2012-02-02,2012,2,2,1,5,False
1129,2012-02-03,2012,2,3,1,6,False
1130,2012-02-04,2012,2,4,1,7,False
1131,2012-02-05,2012,2,5,1,1,False
1132,2012-02-06,2012,2,6,1,2,False
1133,2012-02-07,2012,2,7,1,3,False
1134,2012-02-08,2012,2,8,1,4,False
1135,2012-02-09,2012,2,9,1,5,False
1136,2012-02-10,2012,2,10,1,6,False
1137,2012-02-11,2012,2,11,1,7,False
1138,2012-02-12,2012,2,12,1,1,False
1139,2012-02-13,2012,2,13,1,2,False
1140,2012-02-14,2012,2,14,1,3,False
1141,2012-02-15,2012,2,15,1,4,False
1142,2012-02-16,2012,2,16,1,5,False
1143,2012-02-17,2012,2,17,1,6,False
1144,2012-02-18,2012,2,18,1,7,False
1145,2012-02-19,2012,2,19,1,1,False
1146,2012-02-20,2012,2,20,1,2,False
1147,2012-02-21,2012,2,21,1,3,False
1148,2012-02-22,2012,2,22,1,4,False
1149,2012-02-23,2012,2,23,1,5,False
1150,2012-02-24,2012,2,24,1,6,False
1151,2012-02-25,2012,2,25,1,7,False
1152,2012-02-26,2012,2,26,1,1,False
1153,2012-02-27,2012,2,27,1,2,False
1154,2012-02-28,2012,2,28,1,3,False
1155,2012-02-29,2012,2,29,1,4,False
1156,2012-03-01,2012,3,1,1,5,False
1157,2012-03-02,2012,3,2,1,6,False
1158,2012-03-03,2012,3,3,1,7,False
1159,2012-03-04,2012,3,4,1,1,False
1160,2012-03-05,2012,3,5,1,2,False
1161,2012-03-06,2012,3,6,1,3,False
1162,2012-03-07,2012,3,7,1,4,False
1163,2012-03-08,2012,3,8,1,5,False
1164,2012-03-09,2012,3,9,1,6,False
1165,2012-03-10,2012,3,10,1,7,False
1166,2012-03-11,2012,3,11,1,1,False
1167,2012-03-12,2012,3,12,1,2,False
1168,2012-03-13,2012,3,13,1,3,False
1169,2012-03-14,2012,3,14,1,4,False
1170,2012-03-15,2012,3,15,1,5,False
1171,2012-03-16,2012,3,16,1,6,False
1172,2012-03-17,2012,3,17,1,7,False
1173,2012-03-18,2012,3,18,1,1,False
1174,2012-03-19,2012,3,19,1,2,False
1175,2012-03-20,2012,3,20,1,3,False
1176,2012-03-21,2012,3,21,1,4,False
1177,2012-03-22,2012,3,22,1,5,False
1178,2012-03-23,2012,3,23,1,6,False
1179,2012-03-24,2012,3,24,1,7,False
1180,2012-03-25,2012,3,25,1,1,False
1181,2012-03-26,2012,3,26,1,2,False
1182,2012-03-27,2012,3,27,1,3,False
1183,2012-03-28,2012,3,28,1,4,False
1184,2012-03-29,2012,3,29,1,5,False
1185,2012-03-30,2012,3,30,1,6,False
1186,2012-03-31,2012,3,31,1,7,False
1187,2012-04-01,2012,4,1,2,1,False
1188,2012-04-02,2012,4,2,2,2,False
1189,2012-04-03,2012,4,3,2,3,False
1190,2012-04-04,2012,4,4,2,4,False
1191,2012-04-05,2012,4,5,2,5,False
1192,2012-04-06,2012,4,6,2,6,False
1193,2012-04-07,2012,4,7,2,7,False
1194,2012-04-08,2012,4,8,2,1,False
1195,2012-04-09,2012,4,9,2,2,False
1196,2012-04-10,2012,4,10,2,3,False
1197,2012-04-11,2012,4,11,2,4,False
1198,2012-04-12,2012,4,12,2,5,False
1199,2012-04-13,2012,4,13,2,6,False
1200,2012-04-14,2012,4,14,2,7,False
1201,2012-04-15,2012,4,15,2,1,False
1202,2012-04-16,2012,4,16,2,2,False
1203,2012-04-17,2012,4,17,2,3,False
1204,2012-04-18,2012,4,18,2,4,False
1205,2012-04-19,2012,4,19,2,5,False
1206,2012-04-20,2012,4,20,2,6,False
1207,2012-04-21,2012,4,21,2,7,False
1208,2012-04-22,2012,4,22,2,1,False
1209,2012-04-23,2012,4,23,2,2,False
1210,2012-04-24,2012,4,24,2,3,False
1211,2012-04-25,2012,4,25,2,4,False
1212,2012-04-26,2012,4,26,2,5,False
1213,2012-04-27,2012,4,27,2,6,False
1214,2012-04-28,2012,4,28,2,7,False
1215,2012-04-29,2012,4,29,2,1,False
1216,2012-04-30,2012,4,30,2,2,False
1217,2012-05-01,2012,5,1,2,3,False
1218,2012-05-02,2012,5,2,2,4,False
1219,2012-05-03,2012,5,3,2,5,False
1220,2012-05-04,2012,5,4,2,6,False
1221,2012-05-05,2012,5,5,2,7,False
1222,2012-05-06,2012,5,6,2,1,False
1223,2012-05-07,2012,5,7,2,2,False
1224,2012-05-08,2012,5,8,2,3,False
1225,2012-05-09,2012,5,9,2,4,False
1226,2012-05-10,2012,5,10,2,5,False
1227,2012-05-11,2012,5,11,2,6,False
1228,2012-05-12,2012,5,12,2,7,False
1229,2012-05-13,2012,5,13,2,1,False
1230,2012-05-14,2012,5,14,2,2,False
1231,2012-05-15,2012,5,15,2,3,False
1232,2012-05-16,2012,5,16,2,4,False
1233,2012-05-17,2012,5,17,2,5,False
1234,2012-05-18,2012,5,18,2,6,False
1235,2012-05-19,2012,5,19,2,7,False
1236,2012-05-20,2012,5,20,2,1,False
1237,2012-05-21,2012,5,21,2,2,False
1238,2012-05-22,2012,5,22,2,3,False
1239,2012-05-23,2012,5,23,2,4,False
1240,2012-05-24,2012,5,24,2,5,False
1241,2012-05-25,2012,5,25,2,6,False
1242,2012-05-26,2012,5,26,2,7,False
1243,2012-05-27,2012,5,27,2,1,False
1244,2012-05-28,2012,5,28,2,2,False
1245,2012-05-29,2012,5,29,2,3,False
1246,2012-05-30,2012,5,30,2,4,False
1247,2012-05-31,2012,5,31,2,5,False
1248,2012-06-01,2012,6,1,2,6,False
1249,2012-06-02,2012,6,2,2,7,False
1250,2012-06-03,2012,6,3,2,1,False
1251,2012-06-04,2012,6,4,2,2,False
1252,2012-06-05,2012,6,5,2,3,False
1253,2012-06-06,2012,6,6,2,4,False
1254,2012-06-07,2012,6,7,2,5,False
1255,2012-06-08,2012,6,8,2,6,False
1256,2012-06-09,2012,6,9,2,7,False
